abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,generation,height_m,hp,is_legendary,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,5120,70,405,90,Muscular PokÃ©mon,85,1059860,5,1.2,85,0,Dotekkotsuãƒ‰ãƒ†ãƒƒã‚³ãƒ„,Gurdurr,75.4,533,40,50,40,fighting,,40
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,140,5120,70,505,45,Muscular PokÃ©mon,95,1059860,5,1.4,105,0,Roubushinãƒ­ãƒ¼ãƒ–ã‚·ãƒ³,Conkeldurr,75.4,534,55,65,45,fighting,,87
"['Swift Swim', 'Hydration', 'Water Absorb']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,50,5120,70,294,255,Tadpole PokÃ©mon,40,1059860,5,0.5,50,0,Otamaroã‚ªã‚¿ãƒžãƒ­,Tympole,50,535,50,40,64,water,,4.5
"['Swift Swim', 'Hydration', 'Water Absorb']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,65,5120,70,384,120,Vibration PokÃ©mon,55,1059860,5,0.8,75,0,Gamagaruã‚¬ãƒžã‚¬ãƒ«,Palpitoad,50,536,65,55,69,water,ground,17
"['Swift Swim', 'Poison Touch', 'Water Absorb']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,95,5120,70,509,45,Vibration PokÃ©mon,75,1059860,5,1.5,105,0,Gamagerogeã‚¬ãƒžã‚²ãƒ­ã‚²,Seismitoad,50,537,85,75,74,water,ground,62
"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,465,45,Judo PokÃ©mon,85,1000000,5,1.3,120,0,NagekiãƒŠã‚²ã‚­,Throh,100,538,30,85,45,fighting,,55.5
"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,5120,70,465,45,Karate PokÃ©mon,75,1000000,5,1.4,75,0,Dagekiãƒ€ã‚²ã‚­,Sawk,100,539,30,75,85,fighting,,51
"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,53,3840,70,310,255,Sewing PokÃ©mon,70,1059860,5,0.3,45,0,Kurumiruã‚¯ãƒ«ãƒŸãƒ«,Sewaddle,50,540,40,60,42,bug,grass,2.5
"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,63,3840,70,380,120,Leaf-Wrapped PokÃ©mon,90,1059860,5,0.5,55,0,Kurumayuã‚¯ãƒ«ãƒžãƒ¦,Swadloon,50,541,50,80,42,bug,grass,7.3
"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,103,3840,70,500,45,Nurturing PokÃ©mon,80,1059860,5,1.2,75,0,Hahakomoriãƒãƒã‚³ãƒ¢ãƒª,Leavanny,50,542,70,80,92,bug,grass,20.5
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,45,3840,70,260,255,Centipede PokÃ©mon,59,1059860,5,0.4,30,0,Fushideãƒ•ã‚·ãƒ‡,Venipede,50,543,30,39,57,bug,poison,5.3
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,55,3840,70,360,120,Curlipede PokÃ©mon,99,1059860,5,1.2,40,0,Wheegaãƒ›ã‚¤ãƒ¼ã‚¬,Whirlipede,50,544,40,79,47,bug,poison,58.5
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,100,5120,70,485,45,Megapede PokÃ©mon,89,1059860,5,2.5,60,0,Pendrorãƒšãƒ³ãƒ‰ãƒ©ãƒ¼,Scolipede,50,545,55,69,112,bug,poison,200.5
"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,27,5120,70,280,190,Cotton Puff PokÃ©mon,60,1000000,5,0.3,40,0,Monmenãƒ¢ãƒ³ãƒ¡ãƒ³,Cottonee,50,546,37,50,66,grass,fairy,0.6
"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,67,5120,70,480,75,Windveiled PokÃ©mon,85,1000000,5,0.7,60,0,Elfuunã‚¨ãƒ«ãƒ•ãƒ¼ãƒ³,Whimsicott,50,547,77,75,116,grass,fairy,6.6
"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,35,5120,70,280,190,Bulb PokÃ©mon,50,1000000,5,0.5,45,0,Churineãƒãƒ¥ãƒªãƒ,Petilil,0,548,70,50,30,grass,,6.6
"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,480,75,Flowering PokÃ©mon,75,1000000,5,1.1,70,0,Dredearãƒ‰ãƒ¬ãƒ‡ã‚£ã‚¢,Lilligant,0,549,110,75,90,grass,,16.3
"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,10240,70,460,25,Hostile PokÃ©mon,65,1000000,5,1,70,0,Bassraoãƒã‚¹ãƒ©ã‚ª,Basculin,50,550,80,55,98,water,,18
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,72,5120,70,292,180,Desert Croc PokÃ©mon,35,1059860,5,0.7,50,0,Megurocoãƒ¡ã‚°ãƒ­ã‚³,Sandile,50,551,35,35,65,ground,dark,15.2
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,82,5120,70,351,90,Desert Croc PokÃ©mon,45,1059860,5,1,60,0,Waruvileãƒ¯ãƒ«ãƒ“ãƒ«,Krokorok,50,552,45,45,74,ground,dark,33.4
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,117,5120,70,519,45,Intimidation PokÃ©mon,80,1059860,5,1.5,95,0,Waruvialãƒ¯ãƒ«ãƒ“ã‚¢ãƒ«,Krookodile,50,553,65,70,92,ground,dark,96.3
"['Hustle', 'Inner Focus']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,90,5120,70,315,120,Zen Charm PokÃ©mon,45,1059860,5,0.6,70,0,Darumakkaãƒ€ãƒ«ãƒžãƒƒã‚«,Darumaka,50,554,15,45,50,fire,,37.5
['Sheer Force'],0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,140,5120,70,540,60,Blazing PokÃ©mon,55,1059860,5,1.3,105,0,Hihidarumaãƒ’ãƒ’ãƒ€ãƒ«ãƒž,Darmanitan,50,555,30,55,95,fire,,92.9
"['Water Absorb', 'Chlorophyll', 'Storm Drain']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,86,5120,70,461,255,Cactus PokÃ©mon,67,1000000,5,1,75,0,Maracacchiãƒžãƒ©ã‚«ãƒƒãƒ,Maractus,50,556,106,67,60,grass,,28
"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,65,5120,70,325,190,Rock Inn PokÃ©mon,85,1000000,5,0.3,50,0,Ishizumaiã‚¤ã‚·ã‚ºãƒžã‚¤,Dwebble,50,557,35,35,55,bug,rock,14.5
"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,105,5120,70,485,75,Stone Home PokÃ©mon,125,1000000,5,1.4,70,0,Iwapalaceã‚¤ãƒ¯ãƒ‘ãƒ¬ã‚¹,Crustle,50,558,65,75,45,bug,rock,200
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,75,3840,35,348,180,Shedding PokÃ©mon,70,1000000,5,0.6,50,0,Zurugguã‚ºãƒ«ãƒƒã‚°,Scraggy,50,559,35,70,48,dark,fighting,11.8
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,90,3840,70,488,90,Hoodlum PokÃ©mon,115,1000000,5,1.1,65,0,Zuruzukinã‚ºãƒ«ã‚ºã‚­ãƒ³,Scrafty,50,560,45,115,58,dark,fighting,30
"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,58,5120,70,490,45,Avianoid PokÃ©mon,80,1000000,5,1.4,72,0,Symbolerã‚·ãƒ³ãƒœãƒ©ãƒ¼,Sigilyph,50,561,103,80,97,psychic,flying,14
['Mummy'],0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,30,6400,70,303,190,Spirit PokÃ©mon,85,1000000,5,0.5,38,0,Desumasuãƒ‡ã‚¹ãƒžã‚¹,Yamask,50,562,55,65,30,ghost,,1.5
['Mummy'],0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,50,6400,70,483,90,Coffin PokÃ©mon,145,1000000,5,1.7,58,0,Desukarnãƒ‡ã‚¹ã‚«ãƒ¼ãƒ³,Cofagrigus,50,563,95,105,30,ghost,,76.5
"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,78,7680,70,355,45,Prototurtle PokÃ©mon,103,1000000,5,0.7,54,0,Protogaãƒ—ãƒ­ãƒˆãƒ¼ã‚¬,Tirtouga,88.1,564,53,45,22,water,rock,16.5
"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,108,7680,70,495,45,Prototurtle PokÃ©mon,133,1000000,5,1.2,74,0,Abagouraã‚¢ãƒã‚´ãƒ¼ãƒ©,Carracosta,88.1,565,83,65,32,water,rock,81
['Defeatist'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,112,7680,70,401,45,First Bird PokÃ©mon,45,1000000,5,0.5,55,0,Archenã‚¢ãƒ¼ã‚±ãƒ³,Archen,88.1,566,74,45,70,rock,flying,9.5
['Defeatist'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,140,7680,70,567,45,First Bird PokÃ©mon,65,1000000,5,1.4,75,0,Archeosã‚¢ãƒ¼ã‚±ã‚ªã‚¹,Archeops,88.1,567,112,65,110,rock,flying,32
"['Stench', 'Sticky Hold', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,50,5120,70,329,190,Trash Bag PokÃ©mon,62,1000000,5,0.6,50,0,Yabukuronãƒ¤ãƒ–ã‚¯ãƒ­ãƒ³,Trubbish,50,568,40,62,65,poison,,31
"['Stench', 'Weak Armor', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,95,5120,70,474,60,Trash Heap PokÃ©mon,82,1000000,5,1.9,80,0,Dustdasãƒ€ã‚¹ãƒˆãƒ€ã‚¹,Garbodor,50,569,60,82,75,poison,,107.3
['Illusion'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,65,6400,70,330,75,Tricky Fox PokÃ©mon,40,1059860,5,0.7,40,0,Zoruaã‚¾ãƒ­ã‚¢,Zorua,88.1,570,80,40,65,dark,,12.5
['Illusion'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,105,5120,70,510,45,Illusion Fox PokÃ©mon,60,1059860,5,1.6,60,0,Zoroarkã‚¾ãƒ­ã‚¢ãƒ¼ã‚¯,Zoroark,88.1,571,120,60,105,dark,,81.1
"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,50,3840,70,300,255,Chinchilla PokÃ©mon,40,800000,5,0.4,55,0,Chillarmyãƒãƒ©ãƒ¼ãƒŸã‚£,Minccino,24.6,572,40,40,75,normal,,5.8
"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,3840,70,470,60,Scarf PokÃ©mon,60,800000,5,0.5,75,0,Chillaccinoãƒãƒ©ãƒãƒ¼ãƒŽ,Cinccino,24.6,573,65,60,115,normal,,7.5
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Fixation PokÃ©mon,50,1059860,5,0.4,45,0,Gothimuã‚´ãƒãƒ ,Gothita,24.6,574,55,65,45,psychic,,5.8
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,45,5120,70,390,100,Manipulate PokÃ©mon,70,1059860,5,0.7,60,0,Gothimiruã‚´ãƒãƒŸãƒ«,Gothorita,24.6,575,75,85,55,psychic,,18
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,490,50,Astral Body PokÃ©mon,95,1059860,5,1.5,70,0,Gothiruselleã‚´ãƒãƒ«ã‚¼ãƒ«,Gothitelle,24.6,576,95,110,65,psychic,,44
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Cell PokÃ©mon,40,1059860,5,0.3,45,0,Uniranãƒ¦ãƒ‹ãƒ©ãƒ³,Solosis,50,577,105,50,20,psychic,,1
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,40,5120,70,370,100,Mitosis PokÃ©mon,50,1059860,5,0.6,65,0,Doublanãƒ€ãƒ–ãƒ©ãƒ³,Duosion,50,578,125,60,30,psychic,,8
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,65,5120,70,490,50,Multiplying PokÃ©mon,75,1059860,5,1,110,0,Lanculusãƒ©ãƒ³ã‚¯ãƒ«ã‚¹,Reuniclus,50,579,125,85,30,psychic,,20.1
"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,44,5120,70,305,190,Water Bird PokÃ©mon,50,1000000,5,0.5,62,0,Koaruhieã‚³ã‚¢ãƒ«ãƒ’ãƒ¼,Ducklett,50,580,44,50,55,water,flying,5.5
"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,87,5120,70,473,45,White Bird PokÃ©mon,63,1000000,5,1.3,75,0,Swannaã‚¹ãƒ¯ãƒ³ãƒŠ,Swanna,50,581,87,63,98,water,flying,24.2
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,305,255,Fresh Snow PokÃ©mon,50,1250000,5,0.4,36,0,Vanipetiãƒãƒ‹ãƒ—ãƒƒãƒ,Vanillite,50,582,65,60,44,ice,,5.7
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,65,5120,70,395,120,Icy Snow PokÃ©mon,65,1250000,5,1.1,51,0,Vanirichãƒãƒ‹ãƒªãƒƒãƒ,Vanillish,50,583,80,75,59,ice,,41
"['Ice Body', 'Snow Warning', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,95,5120,70,535,45,Snowstorm PokÃ©mon,85,1250000,5,1.3,71,0,Baivanillaãƒã‚¤ãƒãƒ‹ãƒ©,Vanilluxe,50,584,110,95,79,ice,,57.5
"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,335,190,Season PokÃ©mon,50,1000000,5,0.6,60,0,Shikijikaã‚·ã‚­ã‚¸ã‚«,Deerling,50,585,40,50,75,normal,grass,19.5
"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,475,75,Season PokÃ©mon,70,1000000,5,1.9,80,0,Mebukijikaãƒ¡ãƒ–ã‚­ã‚¸ã‚«,Sawsbuck,50,586,60,70,95,normal,grass,92.5
"['Static', 'Motor Drive']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,75,5120,70,428,200,Sky Squirrel PokÃ©mon,60,1000000,5,0.4,55,0,Emongaã‚¨ãƒ¢ãƒ³ã‚¬,Emolga,50,587,75,60,103,electric,flying,5
"['Swarm', 'Shed Skin', 'No Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,75,3840,70,315,200,Clamping PokÃ©mon,45,1000000,5,0.5,50,0,Kaburumoã‚«ãƒ–ãƒ«ãƒ¢,Karrablast,50,588,40,45,60,bug,,5.9
"['Swarm', 'Shell Armor', 'Overcoat']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,135,3840,70,495,75,Cavalry PokÃ©mon,105,1000000,5,1,70,0,Chevargoã‚·ãƒ¥ãƒãƒ«ã‚´,Escavalier,50,589,60,105,20,bug,steel,33
"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,55,5120,70,294,190,Mushroom PokÃ©mon,45,1000000,5,0.2,69,0,Tamagetakeã‚¿ãƒžã‚²ã‚¿ã‚±,Foongus,50,590,55,55,15,grass,poison,1
"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,85,5120,70,464,75,Mushroom PokÃ©mon,70,1000000,5,0.6,114,0,Morobareruãƒ¢ãƒ­ãƒãƒ¬ãƒ«,Amoonguss,50,591,85,80,30,grass,poison,10.5
"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,40,5120,70,335,190,Floating PokÃ©mon,50,1000000,5,1.2,55,0,Pururillãƒ—ãƒ«ãƒªãƒ«,Frillish,50,592,65,85,40,water,ghost,33
"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,60,5120,70,480,60,Floating PokÃ©mon,70,1000000,5,2.2,100,0,Burungelãƒ–ãƒ«ãƒ³ã‚²ãƒ«,Jellicent,50,593,85,105,60,water,ghost,135
"['Healer', 'Hydration', 'Regenerator']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,10240,70,470,75,Caring PokÃ©mon,80,800000,5,1.2,165,0,Mamanbouãƒžãƒžãƒ³ãƒœã‚¦,Alomomola,50,594,40,45,65,water,,31.6
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,47,5120,70,319,190,Attaching PokÃ©mon,50,1000000,5,0.1,50,0,Bachuruãƒãƒãƒ¥ãƒ«,Joltik,50,595,57,50,65,bug,electric,0.6
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,77,5120,70,472,75,EleSpider PokÃ©mon,60,1000000,5,0.8,70,0,Dentulaãƒ‡ãƒ³ãƒãƒ¥ãƒ©,Galvantula,50,596,97,60,108,bug,electric,14.3
['Iron Barbs'],1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,50,5120,70,305,255,Thorn Seed PokÃ©mon,91,1000000,5,0.6,44,0,Tesseedãƒ†ãƒƒã‚·ãƒ¼ãƒ‰,Ferroseed,50,597,24,86,10,grass,steel,18.8
"['Iron Barbs', 'Anticipation']",1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,94,5120,70,489,90,Thorn Pod PokÃ©mon,131,1000000,5,1,74,0,NutreyãƒŠãƒƒãƒˆãƒ¬ã‚¤,Ferrothorn,50,598,54,116,20,grass,steel,110
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,55,5120,70,300,130,Gear PokÃ©mon,70,1059860,5,0.3,40,0,Giaruã‚®ã‚¢ãƒ«,Klink,,599,45,60,30,steel,,21
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,80,5120,70,440,60,Gear PokÃ©mon,95,1059860,5,0.6,60,0,Gigiaruã‚®ã‚®ã‚¢ãƒ«,Klang,,600,70,85,50,steel,,51
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,100,5120,70,520,30,Gear PokÃ©mon,115,1059860,5,0.6,60,0,Gigigiaruã‚®ã‚®ã‚®ã‚¢ãƒ«,Klinklang,,601,70,85,90,steel,,81
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,5120,70,275,190,EleFish PokÃ©mon,40,1250000,5,0.2,35,0,Shibishirasuã‚·ãƒ“ã‚·ãƒ©ã‚¹,Tynamo,50,602,45,40,60,electric,,0.3
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,5120,70,405,60,EleFish PokÃ©mon,70,1250000,5,1.2,65,0,Shibibeelã‚·ãƒ“ãƒ“ãƒ¼ãƒ«,Eelektrik,50,603,75,70,40,electric,,22
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,115,5120,70,515,30,EleFish PokÃ©mon,80,1250000,5,2.1,85,0,Shibirudonã‚·ãƒ“ãƒ«ãƒ‰ãƒ³,Eelektross,50,604,105,80,50,electric,,80.5
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,335,255,Cerebral PokÃ©mon,55,1000000,5,0.5,55,0,Ligrayãƒªã‚°ãƒ¬ãƒ¼,Elgyem,50,605,85,55,30,psychic,,9
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,5120,70,485,90,Cerebral PokÃ©mon,75,1000000,5,1,75,0,Ohbemã‚ªãƒ¼ãƒ™ãƒ ,Beheeyem,50,606,125,95,40,psychic,,34.5
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30,5120,70,275,190,Candle PokÃ©mon,55,1059860,5,0.3,50,0,Hitomoshiãƒ’ãƒˆãƒ¢ã‚·,Litwick,50,607,65,55,20,ghost,fire,3.1
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,40,5120,70,370,90,Lamp PokÃ©mon,60,1059860,5,0.6,60,0,Lamplerãƒ©ãƒ³ãƒ—ãƒ©ãƒ¼,Lampent,50,608,95,60,55,ghost,fire,13
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,55,5120,70,520,45,Luring PokÃ©mon,90,1059860,5,1,60,0,Chandelaã‚·ãƒ£ãƒ³ãƒ‡ãƒ©,Chandelure,50,609,145,90,80,ghost,fire,34.3
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,87,10240,35,320,75,Tusk PokÃ©mon,60,1250000,5,0.6,46,0,Kibagoã‚­ãƒã‚´,Axew,50,610,30,40,57,dragon,,18
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,117,10240,35,410,60,Axe Jaw PokÃ©mon,70,1250000,5,1,66,0,Onondoã‚ªãƒŽãƒ³ãƒ‰,Fraxure,50,611,40,50,67,dragon,,36
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,147,10240,35,540,45,Axe Jaw PokÃ©mon,90,1250000,5,1.8,76,0,Ononokusã‚ªãƒŽãƒŽã‚¯ã‚¹,Haxorus,50,612,60,70,97,dragon,,105.5
"['Snow Cloak', 'Slush Rush', 'Rattled']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,70,5120,70,305,120,Chill PokÃ©mon,40,1000000,5,0.5,55,0,Kumasyunã‚¯ãƒžã‚·ãƒ¥ãƒ³,Cubchoo,50,613,60,40,40,ice,,8.5
"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,130,5120,70,505,60,Freezing PokÃ©mon,80,1000000,5,2.6,95,0,Tunbearãƒ„ãƒ³ãƒ™ã‚¢ãƒ¼,Beartic,50,614,70,80,50,ice,,260
['Levitate'],1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,6400,70,515,25,Crystallizing PokÃ©mon,50,1000000,5,1.1,80,0,Freegeoãƒ•ãƒªãƒ¼ã‚¸ã‚ª,Cryogonal,,615,95,135,105,ice,,148
"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,200,Snail PokÃ©mon,85,1000000,5,0.4,50,0,Chobomakiãƒãƒ§ãƒœãƒžã‚­,Shelmet,50,616,40,65,25,bug,,7.7
